82,Leo Fitzpatrick,3000,Rosario Dawson,Kids ,Justin Pierce,1995,202
18,Elizabeth Meriwether,436,William Baldwin,The Squid and the Whale ,Owen Kline,2005,25
117,Jennifer Westfeldt,378,Scott Cohen,Kissing Jessica Stein ,Brian Stepanek,2001,321
3,Ni Yan,9,Honglei Sun,"A Woman, a Gun and a Noodle Shop ",Dahong Ni,2009,4
354,T.J. Storm,260000,Matthew Ziff,Kickboxer: Vengeance ,Sam Medina,2016,454
82,Rhonda Fleming,472,Norman Lloyd,Spellbound ,Leo G. Carroll,1945,239
900,Mia Kirshner,991,Bruce Greenwood,Exotica ,Sarah Polley,1994,971
642,Vincent Gallo,1000,Anjelica Huston,Buffalo '66 ,Jan-Michael Vincent,1998,787
588,Barbara Hershey,852,Lin Shaye,Insidious ,Philip Friedman,2010,618
166,Tracey Walter,752,Del Zamora,Repo Man ,Miguel Sandoval,1984,324
7,Gastón Pauls,827,Ricardo Darín,Nine Queens ,Leticia Brédice,2000,22
0,Yuval Diskin,0,Ami Ayalon,The Gatekeepers ,Yaakov Peri,2012,0
42,Susanna Thompson,552,Beau Bridges,The Ballad of Jack and Rose ,Ryan McDonald,2005,265
690,Alia Shawkat,801,Donald Glover,The To Do List ,Scott Porter,2013,727
164,Salvator Xuereb,902,Eric Stoltz,Killing Zoe ,Jean-Hugues Anglade,1993,424
76,Theresa Russell,33000,Ryan Gosling,The Believer ,Summer Phoenix,2001,243
442,Connor Paolo,947,Michael Angarano,Snow Angels ,Tom Noonan,2007,530
56,Lisa Brave,393,Ward G. Smith,Unsullied ,Malone Thomas,2014,191
83,Brendan Sexton III,210,Paul Guilfoyle,Session 9 ,Larry Fessenden,2001,148
423,Jeff Garlin,813,Jessy Schram,I Want Someone to Eat Cheese With ,Joey Slotnick,2006,522
616,Nia Long,1000,Dorian Missick,Mooz-Lum ,Evan Ross,2010,826
488,Kane Hodder,936,Joel David Moore,Hatchet ,Joel Murray,2006,935
8,Stanley Blystone,309,Paulette Goddard,Modern Times ,Fred Malatesta,1936,8
597,Aidan Quinn,954,Brian Dennehy,Stolen Summer ,Bonnie Hunt,2002,767
158,Dan Hicks,634,Ted Raimi,My Name Is Bruce ,Timothy Patrick Quill,2007,328
424,Monica Calhoun,890,Vivica A. Fox,The Salon ,Garrett Morris,2005,597
360,Jim O'Heir,563,Jay Mohr,Road Hard ,David Alan Grier,2015,485
121,Jenny O'Hara,826,Rip Torn,Forty Shades of Blue ,Darren E. Burrows,2005,189
7,John Arcilla,38,Brian Lee Franklin,Amigo ,Ronnie Lazaro,2010,8
57,Georgina Reilly,413,Stephen McHattie,Pontypool ,Boyd Banks,2008,98
711,Joey Lauren Adams,87000,Jimmy Bennett,Trucker ,Matthew Lawrence,2008,781
134,Jaime Zevallos,310,Angela Sarafyan,Me You and Five Bucks ,Michael Elian,2015,228
721,Dee Wallace,1000,Sid Haig,The Lords of Salem ,Michael Berryman,2012,725
28,Bruce Hopkins,61,Morgana O'Reilly,Housebound ,Cameron Rhodes,2014,46
0,Jon Hunter,0,Lee Scott,Wal-Mart: The High Cost of Low Price ,Matt Hunter,2005,0
108,Sarah Lind,199,Nicole Muñoz,Fetching Cody ,Kyla Wise,2005,134
636,Michael Rapaport,979,Chazz Palminteri,Once Upon a Time in Queens ,Paul Sorvino,2013,975
71,Joe Armstrong,129,Monica Barladeanu,Closer to the Moon ,Martin Hancock,2014,98
146,Amber Marshall,341,Ashanti,Mutant World ,John DeSantis,2014,265
259,Jake Busey,3000,Brighton Sharbino,Growing Up Smith ,Tim Guinee,2015,660
492,Johnny Messner,835,Katrina Law,Checkmate ,Michael Paré,2015,522
1000,Robert Duvall,10000,Tom Cruise,Jack Reacher ,David Oyelowo,2012,3000
56,Balthazar Getty,501,Timothy Hutton,#Horror ,Lydia Hearst,2015,418
485,Glen Powell,708,Rudy Youngblood,Wind Walkers ,Kiowa Gordon,2015,571
31,Billy Gilbert,82,Adriana Caselotti,Snow White and the Seven Dwarfs ,Lucille La Verne,1937,47
3,Mercedes Morán,341,Mía Maestro,The Holy Girl ,María Alche,2004,5
387,Woody Strode,984,Brigitte Bardot,Shalako ,Honor Blackman,1968,423
37,Gabriel Beristain,87,Zak Penn,Incident at Loch Ness ,John Bailey,2004,70
256,Christina Moore,1000,Lea Thompson,The Dog Lover ,Cullen Douglas,2016,301
295,Adam DiMarco,756,Camren Bicondova,Girl House ,Chasty Ballesteros,2014,382
3,Léa Drucker,412,Mathieu Amalric,The Blue Room ,Laurent Poitrenaux,2014,4
69,Jonathan Mangum,847,Jessica Szohr,House at the End of the Drive ,Angela Jones,2014,147
356,Cesar Romero,1000,Burgess Meredith,Batman: The Movie ,Burt Ward,1966,370
452,Jason Flemyng,26000,Jason Statham,"Lock, Stock and Two Smoking Barrels ",Dexter Fletcher,1998,1000
467,Bruce McGill,883,Barry Corbin,The Ballad of Gregorio Cortez ,Ned Beatty,1982,655
,Michael Douglas,416,Karl Malden,The Streets of San Francisco             ,,,0
141,Paprika Steen,280,Ulrich Thomsen,The Celebration ,Trine Dyrholm,1998,278
636,Debi Mazar,12000,Steve Buscemi,Trees Lounge ,Carol Kane,1996,680
5,Kieu Chinh,51,Long Nguyen,Journey from the Fall ,Cat Ly,2006,24
548,Karen Allen,2000,Eric Dane,The Basket ,Peter Coyote,1999,783
98,Thure Lindhardt,413,Stephen McHattie,Eddie: The Sleepwalking Cannibal ,Georgina Reilly,2012,197
652,Miko Hughes,13000,Bruce Willis,Mercury Rising ,Carrie Preston,1998,969
109,Tucker Smallwood,210,James Morrison,Space: Above and Beyond             ,Kristen Cloke,,121
0,Aziz Muradillayev,0,Elina Abai Kyzy,Queen of the Mountains ,Mirlan Abdulayev,2014,0
13,Lenore Zann,232,Maury Chaykin,Def-Con 4 ,Tim Choate,1985,23
624,Adam Goldberg,2000,Judy Greer,The Hebrew Hammer ,Tony Cox,2003,1000
40,Uday Chopra,374,Abhishek Bachchan,Neal 'N' Nikki ,Samantha McLeod,2005,145
134,Bryan Callen,700,Noureen DeWulf,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,Matt Crabtree,2010,460
511,Chloe Bridges,35000,Bella Thorne,Forget Me Not ,Christopher Atkins,2009,516
333,Joan Fontaine,1000,Laurence Olivier,Rebecca ,George Sanders,1940,991
59,Adrienne King,309,Betsy Palmer,Friday the 13th Part 2 ,Amy Steel,1981,121
66,Jane Wyman,287,Ray Milland,The Lost Weekend ,Frank Faylen,1945,160
132,John Heard,796,Daniel Stern,C.H.U.D. ,Sam McMurray,1984,697
183,Jenni Rivera,2000,Noel Gugliemi,Filly Brown ,Jorge Diaz,2012,245
397,Omar Benson Miller,578,Vic Mignogna,The Lion of Judah ,Anupam Kher,2011,418
48,Jean Peters,469,Joseph Cotten,Niagara ,Will Wright,1953,79
137,Walter Pidgeon,595,Roddy McDowall,How Green Was My Valley ,Barry Fitzgerald,1941,176
201,Riley Keough,934,Mary Lynn Rajskub,The Girlfriend Experience             ,Paul Sparks,,691
161,Elvis Nolasco,3000,Rami Malek,Da Sweet Blood of Jesus ,Felicia Pearson,2014,372
65,Laura San Giacomo,828,Peter Gallagher,"Sex, Lies, and Videotape ",Steven Brill,1989,531
651,Monica Potter,2000,Michael Emerson,Saw ,Shawnee Smith,2004,878
422,Daniel von Bargen,816,Geoffrey Arend,Super Troopers ,Jay Chandrasekhar,2001,577
434,Harry Lennix,18000,Zuhair Haddad,The Algerian ,Ben Youcef,2014,748
3,Vera Wilson,31,Ximena Ayala,The Amazing Catfish ,José Manuel Orozco Angulo,2013,24
71,Jon Hamm,18000,Keanu Reeves,The Day the Earth Stood Still ,Juan Riedinger,2008,4000
73,Randeep Hooda,307,Naseeruddin Shah,Monsoon Wedding ,Lillete Dubey,2001,209
612,Rory Culkin,2000,Matthew Broderick,You Can Count on Me ,Gaby Hoffmann,2000,710
232,John Forsythe,282,Jerry Mathers,The Trouble with Harry ,Royal Dano,1955,255
1000,Morgan Freeman,13000,Bruce Willis,Lucky Number Slevin ,Dorian Missick,2006,11000
849,Clea DuVall,1000,Natasha Lyonne,But I'm a Cheerleader ,Eddie Cibrian,1999,1000
449,Drew Waters,890,Vivica A. Fox,Home Run ,Scott Elrod,2013,848
455,Steve Buscemi,16000,Quentin Tarantino,Reservoir Dogs ,Chris Penn,1992,12000
51,Nigel Bruce,94,Spring Byington,The Blue Bird ,Gale Sondergaard,1940,62
24,Luigi Pistilli,16000,Clint Eastwood,"The Good, the Bad and the Ugly ",Enzo Petito,1966,34
4,Regina Casé,61,Alex Huszar,The Second Mother ,Luis Miranda,2015,9
274,Marshall Allman,1000,Jason Marsden,Blue Like Jazz ,Eric Lange,2012,330
3,Coyote Shivers,268,Lemmy,Down and Out with the Dolls ,Zoë Poledouris,2001,44
,,,,"Pink Ribbons, Inc. ",,2011,
924,Sarah Silverman,49000,Robin Williams,Certifiably Jonathan ,Jonathan Winters,2007,931
24,Johnny Amaro,34,Déborah Révy,Q ,Yassine Azzouz,2011,29
0,Antonio Arrué,3,Nataniel Sánchez,The Knife of Don Juan ,Juan Carlos Montoya,2013,2
95,Scott Adsit,690,Marley Shelton,Grand Theft Parsons ,Jim Cody Williams,2003,316
227,Denise Boutte,387,Rich Ceraulo,Extreme Movie ,Vanessa Lee Chester,2008,295
94,David Niven,843,Errol Flynn,The Charge of the Light Brigade ,Spring Byington,1936,490
5,Kristin Booth,721,Michael Berryman,Below Zero ,Michael Eisner,2011,134
63,Victor Zinck Jr.,380,Christie Burke,Crowsnest ,Chelsey Reist,2012,91
117,Jacob Vargas,584,Alanna Ubach,Airborne ,Brittney Powell,1993,399
148,Cleavon Little,586,Redd Foxx,Cotton Comes to Harlem ,Calvin Lockhart,1970,434
475,Sabrina Carmichael,10000,William McNamara,The Wicked Within ,Patrick Muldoon,2015,500
312,Deirdre Lorenz,498,Seregon O'Dassey,Bleeding Hearts ,Dustin Diamond,2015,350
804,Dane Cook,16000,Ryan Reynolds,Waiting... ,Vanessa Lengies,2005,1000
68,Gary Stretch,680,Paddy Considine,Dead Man's Shoes ,George Newton,2004,404
206,John Jarratt,511,Richard Cawthorne,Wolf Creek             ,Lucy Fry,,457
147,Clu Gulager,448,Terry Kiser,From a Whisper to a Scream ,Susan Tyrrell,1987,426
,,,,Sex with Strangers ,,2002,
3,CindyMarie Small,14,Sarah Murphy-Dyson,Dracula: Pages from a Virgin's Diary ,Brent Neale,2002,4
25,Frank Rautenbach,412,Sean Cameron Michael,Faith Like Potatoes ,Jeanne Neilson,2006,48
48,Marilyn Norry,434,Chris Gauthier,Beyond the Black Rainbow ,Eva Bourne,2010,95
60,Yayan Ruhian,1000,Iko Uwais,The Raid: Redemption ,Donny Alamsyah,2011,342
252,Vernon Wells,1000,Johnny Pacar,The Dead Undead ,Matthew R. Anderson,2010,745
0,Anella Vastola,12,Piero Maggiò,The Vatican Exorcisms ,Joe Marino,2013,0
269,Claude Rains,2000,Humphrey Bogart,Casablanca ,Conrad Veidt,1942,607
5,Rosie Traynor,12,Talia Zucker,Lake Mungo ,Martin Sharpe,2008,5
20,Shazahn Padamsee,964,Ranbir Kapoor,Rocket Singh: Salesman of the Year ,Gauhar Khan,2009,22
42,Ron Rifkin,844,Bruce Dern,Silent Running ,Jesse Vint,1972,184
794,Burgess Meredith,13000,Sylvester Stallone,Rocky ,Carl Weathers,1976,1000
9,Brady Corbet,321,Christopher Abbott,The Sleepwalker ,Gitte Witt,2014,287
606,Hal Holbrook,2000,Jamie Lee Curtis,The Fog ,Janet Leigh,1980,826
69,Susannah York,883,Albert Finney,Tom Jones ,Hugh Griffith,1963,269
142,Renee Olstead,707,Shelley Hennig,Unfriended ,Heather Sossaman,2014,305
595,Albert Brooks,22000,Robert De Niro,Taxi Driver ,Peter Boyle,1976,745
725,Robert Picardo,1000,Patrick Macnee,The Howling ,Dee Wallace,1981,823
177,Jack Lord,650,Ursula Andress,Dr. No ,Lois Maxwell,1962,275
300,Ingrid Bolsø Berdal,1000,Jesse McCartney,Chernobyl Diaries ,Jonathan Sadowski,2012,466
100,Ashley Laurence,266,Andrew Robinson,Hellraiser ,Clare Higgins,1987,209
295,Robin Givens,634,Benjamin A. Onyango,God's Not Dead 2 ,Maria Canals-Barrera,2016,420
683,Gary Cole,1000,Julian Morris,Cry_Wolf ,Lindy Booth,2005,989
3,Naomi Nishida,43,Hiroshi Abe,Godzilla 2000 ,Sakae Kimura,1999,3
616,Mike Vogel,33000,Ryan Gosling,Blue Valentine ,John Doman,2010,2000
226,Felicity Huffman,2000,Kevin Zegers,Transamerica ,Paul Borghese,2005,508
128,Claudiu Trandafir,403,Fernanda Andrade,The Devil Inside ,Brian Johnson,2012,169
44,Cynthia Myers,503,Charles Napier,Beyond the Valley of the Dolls ,Harrison Page,1970,46
102,Neville Brand,356,James Drury,Love Me Tender ,Debra Paget,1956,110
,Al Gore,861,Billy West,An Inconvenient Truth ,,2006,68
88,Richard Jaeckel,183,James Brown,Sands of Iwo Jima ,Forrest Tucker,1949,102
184,Keith Richards,543,Mick Jagger,Shine a Light ,Albert Maysles,2008,426
389,Richard Burgi,640,Daryl Sabara,The Green Inferno ,Magda Apanowicz,2013,550
30,Alex Lawther,202,Juliet Stevenson,Departure ,Niamh Cusack,2015,47
365,Adam Arkin,422,W. Earl Brown,The Sessions ,Rhea Perlman,2012,374
2,Eric Schlosser,37,Michael Pollan,"Food, Inc. ",Barbara Kowalcyk,2008,3
245,Robert Amaya,544,Rachel Hendrix,October Baby ,Jason Burkey,2011,264
458,Callie Thorne,22000,Philip Seymour Hoffman,Next Stop Wonderland ,Holland Taylor,1998,472
973,Jennifer Garner,24000,J.K. Simmons,Juno ,Rainn Wilson,2007,3000
180,Boyd Holbrook,3000,Ty Burrell,The Skeleton Twins ,Kathleen Rose Perkins,2014,439
287,Julia Garner,321,Christopher Abbott,Martha Marcy May Marlene ,Brady Corbet,2011,300
313,Jenny Slate,612,Gaby Hoffmann,Obvious Child ,Jake Lacy,2014,457
229,Michael O'Keefe,496,Charlie McDermott,Frozen River ,Misty Upham,2008,238
13,Lou Adler,130,Sheryl Crow,20 Feet from Stardom ,Merry Clayton,2013,19
13,Natasha Gregson Wagner,21000,Robert Downey Jr.,Two Girls and a Guy ,Angel David,1997,104
584,Anne Heche,778,Kevin Corrigan,Walking and Talking ,Vincent Pastore,1996,695
121,Mark Addy,1000,Tom Wilkinson,The Full Monty ,Lesley Sharp,1997,891
5,Phyllis Diller,783,Ed Begley Jr.,Who Killed the Electric Car? ,Colette Divine,2006,659
428,Nia Long,1000,Justin Theroux,The Broken Hearts Club: A Romantic Comedy ,Mary McCormack,2000,826
124,Ossie Davis,1000,Daniel Roebuck,Bubba Ho-Tep ,Ella Joyce,2002,282
543,Dylan Minnette,2000,Odeya Rush,Goosebumps ,Ken Marino,2015,1000
6,Saul Williams,245,Sonja Sohn,Slam ,Bonz Malone,1998,38
25,Frank Gerrish,957,Wilford Brimley,Brigham City ,Rick Macy,2001,81
97,Manoj Bajpayee,353,Karisma Kapoor,Fiza ,Jaya Bhaduri,2000,186
842,Sid Caesar,1000,Madeline Kahn,History of the World: Part I ,Dom DeLuise,1981,898
194,Dian Bachar,406,Trey Parker,Orgazmo ,Matt Stone,1997,203
463,Paul Schneider,11000,Zooey Deschanel,All the Real Girls ,Shea Whigham,2003,552
301,Cathy Moriarty,611,David Arquette,Dream with the Fishes ,Kathryn Erbe,1997,394
275,Agnes Bruckner,638,Frances Fisher,Blue Car ,A.J. Buckley,2002,400
268,Lupe Ontiveros,844,Cheech Marin,Luminarias ,Robert Beltran,2000,625
145,Nat Wolff,11000,James Franco,Palo Alto ,Olivia Crocicchia,2013,733
7,Scandar Copti,20,Shahir Kabaha,Ajami ,Ranin Karim,2009,13
772,Patrick Fugit,1000,Leslie Bibb,Wristcutters: A Love Story ,Chase Ellison,2006,835
11,Cara Seymour,7000,Steven Yeun,I Origins ,Venida Evans,2014,71
551,Elden Henson,855,Shiri Appleby,The Battle of Shaker Heights ,Kathleen Quinlan,2003,577
310,AJ Michalka,873,Michael Imperioli,The Lovely Bones ,Tom McCarthy,2009,559
0,Herman Koto,3,Anwar Congo,The Act of Killing ,Syamsul Arifin,2012,3
23,George W. Bush,141,Alex Gibney,Taxi to the Dark Side ,Greg D'Agostino,2007,125
5,Marv Albert,102,Pelé,Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,Ahmet Ertegun,2006,7
0,Rufus Graham,12,Kumar Gaurav,Guiana 1838 ,Aasheekaa Bathija,2004,3
679,Fisher Stevens,978,Mira Sorvino,Lisa Picard Is Famous ,Melissa Gilbert,2000,922
9,Tom Hamann,53,Josh Swanson,Antarctica: A Year on Ice ,Anthony Powell,2013,24
0,Brian Whitaker,20,G.W. Krauss,A Lego Brickumentary ,Jason Bateman,2014,8
891,Randy Wayne,260000,Matthew Ziff,Hardflip ,Raquel Elizabeth Ames,2012,984
219,Anil Kapoor,724,Emraan Hashmi,Chocolate: Deep Dark Secrets ,Sunil Shetty,2005,668
725,Greta Gerwig,969,Lena Dunham,The House of the Devil ,Dee Wallace,2009,962
271,Clayne Crawford,443,David Hyde Pierce,The Perfect Host ,Nathaniel Parker,2010,298
117,Michael Lerner,499,Harvey Fierstein,Safe Men ,Josh Pais,1998,230
73,Patsy Kensit,590,Patrick Renna,Speedway Junky ,Adrienne Frantz,1999,231
14,Louis Mustillo,96,Yul Vazquez,The Last Big Thing ,James Lorinz,1996,71
490,James Gunn,2000,Judy Greer,The Specials ,Jamie Kennedy,2000,571
256,Emily Baldoni,386,Will Rothhaar,16 to Life ,Hallee Hirsh,2009,261
61,Ana Claudia Talancón,262,Jordana Spiro,Alone with Her ,Jonathon Trent,2006,163
150,Alexia Rasmussen,446,Nora Zehetner,Creative Control ,Meredith Hagner,2015,171
394,Paul Blackthorne,975,Michael Rapaport,Special ,Ian Bohen,2006,645
422,Jamie Kennedy,491,Frances Bay,Sparkler ,Veronica Cartwright,1997,490
94,Vanilla Ice,639,Scott Levy,The Helix... Loaded ,Jennifer Sky,2005,361
176,Mariel Hemingway,563,David Keith,In Her Line of Fire ,Jesse Hutch,2006,288
4,Frank Whaley,474,Lynn Cohen,The Jimmy Show ,Heather Bucha,2001,436
8,Andrea Vergara,327,Kenny Johnston,Heli ,Gabriel Reyes,2013,9
4,Ayesha Omar,7,Rasheed Naz,Karachi se Lahore ,Javed Sheikh,2015,5
228,Kevin McCarthy,442,Ilene Graff,Loving Annabelle ,Laura Breckenridge,2006,403
396,Matt Walsh,782,Jason Ritter,Hits ,Amy Sedaris,2014,490
131,A.J. Buckley,363,Nicole Randall Johnson,Jimmy and Judy ,James Eckhouse,2006,275
106,Lauren C. Mayhew,984,Randy Wayne,Frat Party ,Alicia Ziegler,2009,157
47,Eddie Albert,694,Oliver Reed,The Party's Over ,Louise Sorel,1965,196
149,Ossie Davis,767,Aidan Quinn,Proud ,Janet Hubert,2004,282
904,Chloë Grace Moretz,34000,Jennifer Lawrence,The Poker House ,Bokeem Woodbine,2008,17000
171,Barbara Hershey,1000,Joe Mantegna,Childless ,Diane Venora,2008,618
23,Janette Armand,199,Russell Hodgkinson,ZMD: Zombies of Mass Destruction ,Kevin Hamedani,2009,37
317,Shanley Caswell,458,Maureen McCormick,Snow White: A Deadly Summer ,Tim Abell,2012,383
0,Germán Alcarazu,90,Álex Angulo,Hidden Away ,Joseba Ugalde,2014,0
360,Marlene Forte,898,Nicole Beharie,My Last Day Without You ,Reg E. Cathey,2011,395
110,Sticky Fingaz,592,Wesley Jonathan,Steppin: The Movie ,Chrystee Pharris,2009,207
402,Tom Berenger,10000,William McNamara,Doc Holliday's Revenge ,Randy Jay Burrell,2014,854
37,Anslem Richardson,224,Katie Aselton,Black Rock ,Jay Paulson,2012,59
177,Alexander Vlahos,335,David Oakes,Truth or Die ,Jennie Jacques,2012,334
0,Pierre Dulat,92,Magi Avila,The Pet ,Summer Napoles,2006,17
36,Chloe Rose,57,Boyd Banks,Bang Bang Baby ,Kristian Bruun,2014,40
253,Kevin Gage,677,Angelina Armani,Fear Clinic ,Fiona Dourif,2015,366
115,Shona Kay,214,Jason K. Wixom,Zombie Hunter ,Jarrod Phillips,2013,211
426,Luke Perry,657,Justin Baldoni,A Fine Step ,Leonor Varela,2014,608
888,Spencer Wilding,3000,Rosario Dawson,Trance ,Tuppence Middleton,2013,1000
113,Dick Van Patten,754,Cliff Robertson,Charly ,Claire Bloom,1968,605
302,Katia Winter,696,Monique Candelaria,Banshee Chapter ,Michael McMillian,2013,371
223,David DeLuise,775,Eric Lloyd,Jesse             ,Bruno Campos,,275
354,Gia Mantegna,529,Kimberly Williams-Paisley,Ask Me Anything ,Cathryn de Prume,2014,413
558,Mike Colter,1000,Vanessa Williams,And Then Came Love ,Eartha Kitt,2007,569
17,Robert Kennedy Jr.,56,Alma Martinez,Food Chains ,Eve Ensler,2014,28
279,Karl Malden,10000,Marlon Brando,On the Waterfront ,Rod Steiger,1954,416
501,Geoff Stults,945,Justin Kirk,L!fe Happens ,Kristen Johnston,2011,756
27,Vlad Ivanov,131,Anamaria Marinca,"4 Months, 3 Weeks and 2 Days ",Alexandru Potocean,2007,60
76,Brian Dorton,1000,Javier Botet,The Horror Network Vol. 1 ,Jan Cornet,2015,171
0,G.J. Echternkamp,109,Odessa Rae,Hard Candy ,Patrick Wilson,2005,8
659,David Gallagher,982,Katy Mixon,The Quiet ,Edie Falco,2005,796
127,Reza Sixo Safai,144,Sarah Kazemy,Circumstance ,Sina Amedson,2011,127
88,Melonie Diaz,282,Ahna O'Reilly,Fruitvale Station ,Ariana Neal,2013,270
727,Michael Angarano,975,Jack McBrayer,The Brass Teapot ,Alia Shawkat,2012,947
8,Donnie Dunagan,16,Sam Edwards,Bambi ,Ann Gillis,1942,12
102,Rian Bishop,465,John Enos III,The Hammer ,Adam Carolla,2007,140
874,Harold Perrineau,12000,Dwayne Johnson,Snitch ,Nadine Velazquez,2013,1000
522,Rob McElhenney,23000,Joseph Gordon-Levitt,Latter Days ,Jacqueline Bisset,2003,813
0,Christophe Cherki,0,Stana Roumillac,Elza ,Teddy Doloir,2011,0
734,Ruby Dee,904,Bokeem Woodbine,1982 ,Quinton Aaron,2013,782
567,Ari Graynor,938,James Wolk,"For a Good Time, Call... ",Nia Vardalos,2012,904
172,Janel Parrish,904,Ari Graynor,Celeste & Jesse Forever ,Rob Huebel,2012,517
221,D. David Morin,284,Gavin MacLeod,Time Changer ,Hal Linden,2002,234
141,Johnny Harris,418,Lorraine Stanley,London to Brighton ,Georgia Groome,2006,146
175,Christopher Berry,489,Eddie Griffin,American Hero ,Michelle Tabora,2015,207
487,Samaire Armstrong,1000,Tommy O'Reilly,Windsor Drive ,Matt Cohen,2015,806
620,Leila Hatami,786,Shahab Hosseini,A Separation ,Peyman Moaadi,2011,712
10,Stephen McCole,49,Jo Hartley,Crying with Laughter ,Joe Cassidy,2009,11
236,Ken Leung,529,Heather Matarazzo,Welcome to the Dollhouse ,Christina Vidal,1995,502
86,Todd Field,159,Allison Dean,Ruby in Paradise ,Dorothy Lyman,1993,143
68,Melonie Diaz,302,Victor Rasuk,Raising Victor Vargas ,Judy Marte,2002,270
3,Francis Lederer,426,Louise Brooks,Pandora's Box ,Fritz Kortner,1929,20
167,Melora Walters,940,Martin Landau,Harrison Montgomery ,Diane Baker,2008,188
0,Hilda Bernard,24,Norma Aleandro,Live-In Maid ,Claudia Lapacó,2004,5
501,Kathryn Morris,574,Kevin Pollak,Deterrence ,Timothy Hutton,1999,573
181,Tom Guiry,262,Zachary Knighton,The Mudge Boy ,Ryan Donowho,2003,262
258,Eion Bailey,1000,Leslie Bibb,The Young Unknowns ,Arly Jover,2000,749
152,Kurt Angle,247,Shane Dawson,Not Cool ,Cherami Leigh,2014,217
13,Stig Frode Henriksen,35,Bjørn Sundquist,Dead Snow ,Ane Dahl Torp,2009,16
69,Larry Bagby,214,Corbin Allred,Saints and Soldiers ,Kirby Heyborne,2003,115
